amount,time,location,device_score,is_fraud
987.9544834715346,6.642099166831406,32,0.6418731087954365,0
235.68417166358495,13.396108413370577,19,0.9693716777298736,0
1633.398350508689,8.328056049892798,29,0.13763899804136426,0
1949.4996755505151,22.388824563039194,44,0.4186070092930494,0
1364.0316685517405,22.14348335048573,7,0.8501924001952541,0
4145.400170668127,12.056923679330291,37,0.9323056827448798,0
1790.1991002010104,7.869215856438204,16,0.6012360579589051,0
1411.86320334003,17.691177934959338,43,0.14342060254022337,0
2718.05345495966,0.8811106435935994,0,0.901471583947655,0
713.2118826240657,11.39445614504763,2,0.17444656619094256,0
4012.962933962658,8.071761462488006,45,0.35287784833211855,0
382.0077119620564,22.09286124246131,25,0.37550797776226175,0
4934.565813636581,0.288072654544381,30,0.44729153987262804,1
3863.5013987903203,13.267557017240378,7,0.7901658159309496,0
1001.5912508555203,17.775925945599024,42,0.8021443781024846,0
37.55536444677597,11.64043170057699,45,0.7196550732781142,0
4079.1525279896223,2.04967272390532,7,0.022128674421581618,1
3537.2181457996094,23.33907336066965,34,0.5648451022171516,0
3647.7457685245267,12.432250353026351,38,0.7474929558814,0
3858.6390299628692,14.740469863656273,27,0.4446252400615428,0
379.4828121531109,5.678634784980176,3,0.9449360453653964,0
1798.7439854359204,11.603954042563291,15,0.823810521880351,0
588.1866070303972,10.299587806999725,12,0.6381550654868308,0
4316.886095119212,1.7975002080476097,19,0.062425183682513374,1
3120.257652869514,2.5478484851392134,4,0.6523462475831382,0
1661.1811440147194,20.09934047085059,36,0.9115796012522189,0
327.1561679272579,5.755678852958166,19,0.3794453868809514,0
1561.8017853611543,4.678998515967133,23,0.838132525605361,0
1632.6647769134677,12.117874830003341,35,0.313161142862179,0
3650.73482990694,18.44993115270031,33,0.5701032915473028,0
3191.4117820625133,1.48671644589571,44,0.6484244183707824,0
4437.191585455869,13.84339007131814,47,0.6779950375588949,0
2366.352476558127,2.8610506281737607,33,0.8825493144643481,0
606.7752872321255,0.875065219814843,18,0.23462226700628208,0
3569.091488242745,1.2658548518932173,16,0.2623695852889747,1
3806.3173925983183,20.019938597002593,4,0.7040409933107368,0
2810.7732158717863,2.8313396070734775,24,0.1771938124840381,0
3857.126227973259,1.0836327458950068,17,0.4642704049639603,0
2474.04002585831,10.509597291429895,49,0.02003438407721514,0
2618.4368186161505,20.255843326608595,7,0.1409793369901141,1
2143.429681609163,6.297801035743246,26,0.6788463850288614,0
136.84144245303497,10.121102820621992,14,0.747461603481754,0
548.3782206965892,0.9581407815300294,44,0.11531903323787684,0
166.8316365768039,10.777884339237021,12,0.227709550411197,0
3185.687952206264,13.862713935291207,15,0.0989044465370511,0
1578.6363455708702,13.701769290051475,21,0.4334128439251168,0
2547.767748911867,7.978240612184764,19,0.12611607074463327,0
4538.756704891204,7.572796335915252,12,0.43729601716689004,0
1253.968223452886,2.5589668544783493,19,0.7320982558011316,0
2057.8107859477923,8.803159695510441,1,0.6833886331434175,0
3780.200181329813,2.3878720529511517,34,0.2804604868518452,1
1151.7028458031962,18.39830267308924,46,0.6737625492469325,0
394.12975004567704,23.19058314595646,18,0.9277121308995769,0
1455.8597500397025,23.281786960000964,44,0.3475243870849155,0
814.4942233974821,20.761706385009454,36,0.3291191536976066,0
4649.191285189439,14.419011584150859,5,0.5714386514820174,0
4042.5206940264407,16.82077673385312,13,0.24550181102747182,0
3170.684744987013,6.844939264329938,3,0.651578927980252,0
4358.588345036711,15.138490084142894,21,0.832261770672481,0
4020.3236637265813,10.93558918655706,38,0.45931850509863204,0
940.9845938413189,11.56841615464638,35,0.6795073249283824,0
4463.869402464989,18.18663744900379,33,0.6518854238829953,1
2701.317787159097,6.7660405343340395,26,0.038665561847589514,0
4039.126374268672,7.632950680668477,6,0.1834162951757764,0
4481.495586618231,22.19140298708728,2,0.8935300018181299,0
1596.8373401096007,1.3493830764233339,46,0.9388921473650194,0
559.159103393107,11.65522316192017,32,0.7804396399111774,0
1147.396461084289,21.907219209788682,1,0.9212481483276946,0
2141.267865245019,14.648712187635768,41,0.3061486509185748,0
4091.8936819532405,13.11376978109117,15,0.247710971779047,0
4305.045610449154,5.993860301504525,24,0.38430018756052,0
44.69113135064161,8.238611737546758,14,0.05534199855045285,0
2558.629039862053,20.44916197931263,23,0.8098716190413278,0
2092.880905712407,13.421235162442995,14,0.9841754851150772,0
1118.317974248944,12.353812650162716,30,0.8240292924366098,0
608.1281829950772,2.389913124960694,13,0.5549753348525481,0
1694.6997053041034,0.3846757549229549,13,0.2952819704829498,0
4715.11942252347,23.12844452848918,5,0.1976978885435806,1
1622.7826307835685,9.047668014884199,13,0.36406287179665997,0
2598.7652024993968,14.477113490388103,16,0.6669695295482063,0
3518.0646048869376,1.9131617564948398,17,0.4470615555408236,0
1824.5117158726769,16.394742857353116,19,0.9340598200844861,0
4859.192592777594,22.38160100894306,16,0.8542203429657325,0
4812.612001761135,13.815966071938071,15,0.10240061596289896,0
1266.393656168567,3.0267677370098536,39,0.13152522388570997,0
2491.2700444030033,13.96131665936344,38,0.6762391853001108,0
1511.3827659856806,18.392333114511658,31,0.23076838998035432,0
1431.3540669435633,9.753996877776448,43,0.7910298770117512,0
194.06586729911865,21.116105950595227,8,0.5913581423263531,0
3051.726026559685,15.568390880576747,26,0.22983052773335,0
2518.368325912019,21.58197403894086,45,0.4786867974805912,0
266.8789687374469,14.964127469936093,32,0.40607629236703335,0
1400.445856540691,3.1509113281157815,9,0.8731593591894047,0
4542.246770973602,7.432601066524539,16,0.03216247497705027,0
1205.4138344281923,4.843078758058966,48,0.8958438904667899,0
733.0254117352032,21.811835945204695,48,0.6520826828797434,0
2452.3692737850392,18.249601614899582,35,0.7375381875483787,0
4928.395766011898,16.233560853840146,16,0.0026074633926337354,0
1217.855804842387,7.22319167115892,17,0.6282394340372324,0
3363.956381555334,4.4170745292051246,22,0.588486163711026,0
3810.4818804903007,18.154826111733882,33,0.5372055563862999,0
1195.8113445220743,11.379790701097912,7,0.785866856705885,0
3643.7995795731795,5.418949251615099,12,0.5558710963965052,0
1845.2378322690736,14.798927475966602,22,0.8570971895598576,0
3165.2060946619617,0.9680124513228474,19,0.23263148640963838,1
3171.3132566968648,7.828086099078084,21,0.8059825889716998,0
2683.5156735330447,11.24536787018723,46,0.17931277282480573,0
460.5459525714974,3.55100001862574,22,0.8131177919689799,0
4178.159452990298,23.63170746218015,40,0.9404635188285677,0
1610.692524208962,5.018336750150742,34,0.3356941423103841,0
940.7273668952727,3.128475121038373,2,0.5298863139801888,0
213.46795635827195,4.8848369732855135,33,0.6583290229231477,0
2958.5557865093265,18.45746719583338,32,0.07947166585449461,0
3391.0461655929894,10.212135822524228,45,0.49408071820412025,0
92.7732663500022,13.569982554060912,16,0.36058497658824673,0
2565.344360913412,0.5042197676726579,44,0.8724556312513081,0
1140.2139182377105,0.8263514057595494,18,0.8766795187083262,0
3229.4122241431546,10.699813195848389,29,0.7007795395472368,0
880.0884807349073,19.599725836838964,22,0.6557244745924983,0
3457.779313131305,21.245733088981567,14,0.7336884592758568,0
1939.8093780396816,2.080957622295365,13,0.36598690100280706,0
4684.282643796305,12.920714450424548,1,0.40451924675062545,0
696.2295112885063,21.91751247070249,38,0.5537047228887053,0
1711.92109174079,9.311346105549273,48,0.9380281273644674,0
576.2328709905395,19.909579954280847,17,0.7239998741195626,0
4624.221155210028,3.208695705586469,5,0.5509892444962233,0
4387.923373371095,22.449467752027168,31,0.7704130148967145,0
1297.1287222986264,18.034159620751264,20,0.37089031223842506,0
3303.3203897105536,22.59202542688564,39,0.7304667011443706,0
4087.938779004067,16.238813605260155,27,0.41067624828270033,0
2780.452049881317,8.721694367986249,26,0.2796614070149861,0
2652.9563859964724,22.516348140593337,1,0.6097240475222925,0
1216.842931593254,6.613602631420283,32,0.6868775596501845,0
474.58281135143704,7.972140529481581,15,0.4592935611795642,0
4487.1066321871,16.81940203204177,38,0.5655007313555015,0
4503.086105245019,18.36759118860927,21,0.6940660748559568,0
3169.176271793607,22.305683612379692,42,0.7677100515575095,0
1701.7586573330163,4.915257817349028,46,0.8955714790830762,0
1752.555777317178,19.151952845261377,12,0.35454420626432814,0
3632.5188375624944,17.72510528152712,1,0.9514772528525935,0
4486.58019716336,1.5310693500863488,13,0.6372798101230875,0
4436.561257082935,9.293355389044967,37,0.7877018826989478,0
3901.578973829543,6.786370969442366,40,0.6997690434814383,0
3213.737914309896,7.3077701844967295,27,0.20557172534840662,0
429.8584253252937,23.59072510931282,6,0.07143838300882832,0
816.5272833321227,15.42665792351827,17,0.7262864640181202,0
4493.7854007501255,17.22422778704399,40,0.5110526677945765,0
3036.081007701354,23.43882329556022,35,0.7022133684083246,0
55.89328756698194,9.05284277898333,40,0.47684280391545975,0
516.3429989015002,19.244164042867343,35,0.312234520416504,0
3320.8738278491983,10.428743119307889,43,0.28501790925956827,0
35.25730339263124,20.868808123559514,3,0.7305321308699942,0
812.4321765733183,4.335780991471276,29,0.2767800814657747,0
2748.1816089392646,22.74446824954271,23,0.7146768709254209,0
3462.5570364865393,5.250521001861112,19,0.3839601263173785,0
3263.286684917977,7.829292167542357,45,0.7708984043188025,0
1129.1038542081933,18.14861361856273,30,0.1428099257826696,0
3563.774314524204,9.450123397569762,23,0.20497994320434554,0
1193.8729466090324,14.597073042394719,6,0.6859116057201635,0
1633.744493814746,10.669764025666284,25,0.5602311201982626,0
3734.9921115389407,17.816878490154764,12,0.2038783426215992,0
3251.6681662456012,5.47995005684666,7,0.9028270117268217,0
4247.624818365948,1.4029916936850482,4,0.2759441474126463,1
3291.488332578713,7.19830553935359,43,0.4210713981936338,0
2845.8599306440033,11.383407956842326,12,0.20228794187253796,0
477.43709146218146,4.032481252624286,28,0.3880276183415142,0
1844.9018572665732,8.515134951753328,19,0.4916467501114742,0
1333.35981473181,9.599592439045644,13,0.2952470545129191,0
1227.5083204616271,1.3774042485185651,31,0.7690936731964834,0
4865.322668214703,13.999373956420909,49,0.3939329786462471,0
1971.5576460871343,21.2242422713109,26,0.7295099999587671,0
4461.312310333796,3.641829910873258,24,0.20707217539024336,1
3159.381743726342,14.347392321636336,3,0.3770354967931787,0
3976.1084046728256,15.95374091786031,20,0.00805828889553517,0
2518.1590945949088,10.06403233006292,17,0.7586375839137117,0
2888.750384285532,16.82634209674248,38,0.6258866443304841,0
2467.663292156131,9.85755704378429,14,0.8178233249204562,0
984.262509112242,12.111294911458437,37,0.45561078810271327,0
3615.0360551549115,0.1764730693062475,47,0.7997406437128391,0
1411.0540885798705,16.60128273923253,23,0.6475825442709784,0
131.33667249295468,15.872224294673387,7,0.0036129325342386664,0
3230.9067565767673,0.9216210558322695,27,0.25369429508851193,1
893.7822902411742,8.838002577483195,20,0.493891352206248,0
4702.888335921042,23.496764179000017,15,0.6186873497119713,0
4770.103599242911,10.097677501646803,15,0.06559086466463715,0
4575.173307200038,12.046689723164201,34,0.7050799281837917,0
1857.0919142746675,21.838323795833247,16,0.5435360976472599,0
87.12851647904847,17.214285020778153,8,0.5257793068182857,0
4642.309627312749,13.969683146981366,34,0.2920455580979151,0
2146.6389001033986,19.14731235218574,28,0.5948230994905769,0
4833.607547027911,20.744790394943358,38,0.027492889631774653,0
4818.463685675371,10.965313721694404,17,0.06470033050398849,0
4266.517182782127,11.402600758364049,11,0.7338700872128415,0
1479.2999714272325,9.265222455644059,18,0.3218913425339639,0
1931.6376657236071,23.200947360443053,47,0.3469670756244838,0
4257.171990869116,16.73199010296841,21,0.20838520325645182,0
1591.4408057298256,1.997353588993735,48,0.44562069209993216,0
855.7688059636015,20.711030959512442,14,0.051993431411300306,0
2788.4382996671675,11.533438580070435,0,0.30036322357111367,0
4681.412323062297,1.6500937541396992,1,0.5271239217776975,0
3483.1886854081154,13.193214123919464,7,0.465631921559137,0
2854.6052387459313,10.011942695416849,21,0.9996696431230337,0
494.910703916135,21.065985716702997,24,0.38876465211691,0
3078.886061228857,4.895870486625297,1,0.3869990592543089,0
4950.368712020274,19.83515062781239,8,0.5035817774144603,0
709.0192360302549,13.384528588450866,8,0.19030311027122981,0
2596.464965295046,1.3106472771232571,12,0.8763044229591579,0
4388.091628920498,23.32428723181163,5,0.5722677888644485,0
3706.4354025934804,12.302765858476798,29,0.19210763919942242,0
3488.108547566387,6.98104450155798,14,0.7934415913721323,0
3515.395579095675,11.265764207742194,14,0.03433217114285325,0
1803.8608445865782,20.588586804419734,49,0.9825642005854273,0
1475.0233028798218,7.317674985241524,6,0.8651493347713713,0
4048.712165837783,4.624233515680808,10,0.5796394555340199,0
4052.465839449112,3.097709926341155,39,0.11129566275706648,1
4336.690869714717,7.14862556136507,37,0.21527277328967143,0
4567.070357256792,18.721154088961043,39,0.27943517031356313,0
2561.5985703160795,11.31903276468628,1,0.241031737903611,0
2512.566310489126,5.4595584886449595,47,0.49752001045344574,0
3993.492943044208,3.9884399906339807,38,0.9445603702671478,0
3253.3200145810483,7.985507436249098,9,0.4441725847678105,0
3512.8147175159397,22.55818494925701,43,0.6615645681734055,0
3981.0054204861444,8.232641102160585,16,0.6885832059788232,0
4451.1266556696555,23.714977822911248,6,0.8715807252544827,0
1696.5958326891637,11.645530938368548,39,0.033821287571519254,0
1884.1589336733207,4.299934038963621,38,0.4043300593475422,0
478.96987980593633,21.387362203044226,3,0.7847351140860993,0
2895.6179035709083,11.048528955235845,34,0.8148670149654462,0
189.35194624574302,17.032112244108585,46,0.9273326151740112,0
2333.334110480976,23.609077997019643,35,0.7027943598180023,0
2717.7967271908074,1.204208407679376,30,0.2451539461047435,0
1439.8408481201393,2.3206694349016113,24,0.5056657430843782,0
2958.2579702393637,17.29096179510615,40,0.03234528791889757,0
162.19624719585664,6.763800079091328,12,0.6469283410982468,0
196.36746185857993,4.4232335268023775,17,0.5542952115087567,0
4114.776797691695,0.9446851156735079,20,0.6668362807612931,0
1807.3513006422017,0.5243210876688433,47,0.9301405533875955,0
644.0319581329051,18.58765447487498,0,0.6872766117204315,0
2615.9938676734737,3.2264022568692,35,0.3204499303747612,0
3852.267829962068,11.225294783307621,49,0.19873666387015676,0
1086.9469272092474,14.541523564307592,7,0.8546362068186548,0
3118.2234743368113,10.28044321365231,47,0.19433214327376058,0
435.8838503189023,0.6505596560695945,20,0.1616095805953639,0
267.8917886313524,18.804036062109812,42,0.2066120806809758,0
2661.4596115250583,0.2523173889996837,20,0.5088408481305068,0
2707.7692568344314,18.285357465059615,26,0.12418744315945685,0
3190.775208476051,21.439307850914943,18,0.9381183305967022,0
3633.195755276081,10.388158105372135,22,0.9662537072400896,0
4879.5018765180475,12.853019354347158,49,0.9738018532829988,0
2586.3387380229647,11.447601422823691,42,0.039124804819719805,0
1621.5527999768174,9.341006846962532,34,0.9461975264800317,0
3977.9791118958315,21.298188848888646,39,0.9974149326174252,0
1361.4529337977503,21.454404256079773,41,0.9424291093454871,0
2200.4673893211243,8.059592751396828,47,0.6709389057627061,0
401.4973428979071,14.761674096352753,4,0.7012301524085008,0
136.50020964313296,22.24578149150074,40,0.12225293987344765,0
4813.615589242846,23.089403974592436,7,0.8742970770749625,0
4181.540801355907,12.215016970129142,10,0.0596395846287715,0
3482.911288407553,10.867795326823842,15,0.3177305466176398,0
2050.675192627207,6.688663582284619,38,0.991151645148187,0
874.7386571535204,23.01292495656984,46,0.4223278791029953,0
790.6208429287194,3.4275433073488166,23,0.13115622396525872,0
1258.7120618413308,13.9159098251454,20,0.9692946620490801,0
2750.6410568835413,6.781206420447333,22,0.9841396470417361,0
3575.833654273311,6.696198968347119,48,0.18704268523871437,0
3304.384909821479,9.719246097028524,37,0.8648038087401708,0
1406.8701457602547,23.971030459575708,46,0.39042332619389175,0
4774.777750509338,1.3191913641557296,7,0.38136846448671446,0
3692.105614311885,13.885003636884754,6,0.26269763189690165,1
2776.2267220318895,1.9817317928466522,1,0.04471027455489651,0
3062.4865237094177,3.7084999197724553,29,0.2680089836852235,1
2103.8043115146716,10.549510602549567,12,0.053776905333052016,0
1246.1776376107757,12.25104315231459,22,0.9243720463599634,0
1786.3036664697954,6.211017800748576,28,0.6617206723927285,0
3791.652091217202,7.594971140985988,37,0.8866226500163915,0
81.82350826248178,2.0872084861423934,36,0.7172906814705706,0
589.202476129512,7.277274812262013,19,0.13128687108263926,0
239.55318368854623,23.19740254513306,32,0.9405815367352979,0
213.23672357166097,22.67297716013956,28,0.8998930536327671,0
4278.748314214926,8.037078963287641,49,0.3480760779010357,0
3521.252718306318,13.700494470690277,14,0.1115333403516765,0
2376.127407145753,21.830289386662663,22,0.7041547507888738,0
498.1924616484974,0.1484117433815202,41,0.7283613027367225,0
2463.1632168329934,19.456405688102205,2,0.8968290448407071,0
2372.624136195023,22.760869266934055,36,0.05265575945107992,0
874.2773308509758,2.1918176240053695,28,0.14170383802737185,0
2174.9197296974853,3.874744464790105,44,0.5982487928791823,0
1998.5386246428934,23.05791126651253,7,0.6191315508700825,0
3083.09198928056,12.900963447368312,21,0.03360966231500628,0
3179.1173178295426,0.34071922732136883,28,0.3969320510616584,0
236.06700876250216,6.1831679703247,1,0.5841617312760491,0
1879.3169469860914,10.79864818245263,40,0.7379113331517339,0
3133.0409794140396,16.629813864594425,48,0.31615069177832855,0
2520.6499303146375,17.59584907528319,49,0.48390349302184144,0
4283.884307529728,23.890116310210946,44,0.8140548723120092,0
3296.8812217785357,6.9002687852102165,0,0.9538950638977405,0
823.0427911363341,12.917282444843405,43,0.2303146753898455,1
362.1380495281449,12.79976514863052,19,0.2530422058198962,0
3215.672198249515,9.7354862267337,20,0.9398181874338755,0
142.29143960269286,4.059885452218085,36,0.3959111507626836,0
2933.020150554582,23.45895751641222,7,0.7183483245207427,0
4701.748904710538,20.479612479998067,26,0.6122652287298762,0
2881.616147600636,11.959992679061692,46,0.2855876797940563,0
1946.9679317705443,14.477890144416715,34,0.6535622219580249,0
3220.0082100273426,5.454265285431895,5,0.6555659009569733,0
2296.681923552668,13.050889689401926,44,0.5924431854090763,0
2732.6277786865153,16.67928319491542,43,0.09966082484951289,0
4707.909395794861,12.364008681278131,18,0.9951718223740377,0
1936.6521626258634,23.76684409403859,17,0.4004164611708274,0
4806.340913481332,14.672199749945428,0,0.6382509853969889,0
4527.699703360758,8.903369102212057,24,0.8857616941126193,0
986.9977625985892,18.531648662780114,26,0.42328848841983635,0
356.11289136707563,4.091100277959409,6,0.7739250568055486,0
512.8822268733591,9.228379528950397,43,0.971824424679406,0
100.92691000123314,8.32701480906206,41,0.35893476025304827,0
481.2703741720827,10.363370282586654,28,0.4052695702327367,0
3418.2037993476206,18.76271582228943,30,0.9055760589965687,0
365.23135581654265,11.620152771921779,43,0.159642867815183,0
1601.688395165869,19.056346806383104,42,0.02859483835944232,0
4225.927801737578,13.835733675356781,35,0.9088890048491118,0
126.12695932177107,8.20966643178133,18,0.8215915741175803,0
4074.1977281187897,19.43948984840334,5,0.972583032551332,0
1416.4553261192657,5.718952093274198,24,0.058237782710678254,0
599.6424898320647,5.385191515195092,30,0.15617733044098725,0
3486.7184551671116,12.108070177316058,8,0.10531255908980885,0
3148.4248054316213,6.260381903090134,19,0.6834161322937092,0
4388.585347499994,0.21808883882919172,9,0.6060100737471432,0
3678.00450858139,15.559140655171237,36,0.35933519938725966,0
4019.3698426203946,12.266251715337553,26,0.057423479402245015,0
1417.3525171308193,10.69242754783587,12,0.639661984046541,0
895.4233234608168,23.207244350839566,40,0.5701204851150566,0
3755.567610687883,13.708780415109928,1,0.11290321106061574,0
4036.1053489436476,20.722357866945227,49,0.9089097044737141,0
4952.62065858336,3.346805668923844,20,0.19894970967199055,1
2068.962207788018,13.660955115106265,32,0.7435091521438564,0
1866.370248105988,20.83151104154167,23,0.8850758625429482,0
3884.3006741025642,13.994538174717551,43,0.5794749906937084,0
1710.609665862559,17.23234027504804,41,0.24684890529825132,0
4654.479054761788,8.929045627492977,33,0.3092485176251414,0
4293.4796316966285,2.2187884088895986,8,0.8857475337188323,0
2150.680196601342,10.989607083049714,1,0.29825715637648464,0
3756.846628279572,9.46750538013258,29,0.7461904833173043,0
3775.1689416825648,20.809444377094735,21,0.9901652122554053,0
524.5881054913037,5.855887256459334,45,0.9998167193626778,0
4513.739004331038,23.201621460842595,10,0.5334797482693314,0
2531.2093385148073,22.99531487530791,42,0.8265557967860978,0
4134.0227558776305,5.943159433714529,16,0.9902498679211995,0
1607.0475091427527,8.353246931455692,35,0.3746728898419822,0
4478.66091019604,21.493337780973242,12,0.25240958507030586,0
1952.116376883474,23.198933301506578,6,0.11423335584218319,0
64.07988088668881,10.642538468065057,15,0.1408996380731261,0
4527.8560623321255,7.703929095381548,32,0.8535563636206633,0
465.52051716280647,12.626256318037008,44,0.588723090307074,0
1603.37505157617,16.506460952777637,0,0.8737091753924858,0
4750.809215583517,6.563388368999515,10,0.7894550890321684,0
4753.529663218405,17.675356190857748,5,0.6737446300480178,0
2871.455061735198,1.2397765707513848,19,0.6093121919068607,0
3162.867688727298,1.1830678263459946,34,0.048338904178092945,1
2247.743154671816,9.270904923493084,43,0.8722751960031923,0
1473.121750773342,8.483356609457294,36,0.41784206167971427,0
1650.0360813958807,7.575197168811655,40,0.559786857071392,0
3365.8670958244215,11.784474304053841,25,0.02195350187702072,0
3764.348901894023,7.6976059754777095,11,0.936073501862787,0
3959.979428191984,4.614190043234206,29,0.9027404610920015,0
3950.1945325448237,7.427269178126422,27,0.5432780299181056,0
465.11845421296493,23.39770254744564,26,0.5773116331683574,0
2477.1573204658816,9.866722007876366,41,0.7050172124034887,0
297.21821248305497,10.673106644600058,18,0.2646948964361501,0
2752.1491227954402,13.837079758827361,4,0.22191562271330256,0
2213.2372018531514,23.600178441941438,4,0.6740229466016328,0
4439.643871963915,5.798430634458312,40,0.10442244615890817,0
1761.0659126348726,16.35077065277841,26,0.45406200472338076,1
594.1644119737532,17.183632645001378,27,0.49276042399909004,0
723.528493443651,14.575786003033581,25,0.381336976915168,0
3809.9380522701863,2.125880151279458,26,0.18526817569773468,1
3094.908135948143,16.244934619861837,48,0.3553162643253547,0
514.6021538527234,1.5382730648682115,41,0.33755725356044997,0
429.6929625138372,14.307423589197526,20,0.4992656746487504,0
3507.835965981009,17.749948253321826,0,0.6746808415785194,1
373.0874017573257,5.06327737487881,27,0.9682351235261706,0
4111.0816958588775,20.198928181026577,47,0.14416326017432823,0
3534.148713510916,0.7284913327921023,14,0.8730171099410818,0
415.93041540307985,20.251508727799347,16,0.2841780003902624,0
433.34019328510766,11.047897215426362,25,0.5913727700014056,0
4933.331496720865,5.222110558359468,19,0.5467369479838681,0
1877.6112708230405,3.210675479855232,24,0.5569484186282629,0
1859.5043138637857,22.87937202197694,12,0.7233586117188129,0
4065.869840614938,1.743974101947761,32,0.3816883057489959,0
4736.770401145455,4.778242078462216,24,0.31909996323685563,0
4930.145308476126,8.347736338393103,7,0.8528345731854773,0
3769.3571444421186,14.885636375066891,4,0.2200950402742703,0
1887.5353317992697,13.075226046626362,5,0.18024603731114308,0
426.66857632635714,3.0154438178955356,22,0.015607436655260876,0
3887.9631104779096,6.953471609717151,29,0.21057778202918676,0
2796.437206181667,5.730042506064578,13,0.5185314333167084,0
2126.8678261424116,5.125028507768193,22,0.5385088730141135,0
4532.708381622732,9.867464075519688,10,0.25442049119553434,0
564.8754367076951,16.896754862199764,30,0.07227417004119985,0
2468.1992704113873,5.2188703732136625,5,0.7446407963452062,0
66.65468738942116,8.800293112871554,10,0.7579753485622998,0
2348.61660355069,9.382018244187893,12,0.9978363962915615,1
290.9533456523684,23.434956706449846,11,0.9000295705347177,0
602.9014021776788,22.911992565097652,1,0.9260620645176425,0
596.4559714177534,19.203301986049823,34,0.7982038257439419,0
3249.559407559157,5.799814099660444,35,0.6155028533824991,0
3732.763947534462,1.6328955382000725,16,0.12854595760451049,1
2921.0101378348263,7.605699305294994,27,0.6223132974558777,0
4811.241016887964,6.4030691864119404,27,0.055955860414626635,0
1880.6041918232834,12.142219203513452,21,0.8852991112711923,0
1435.703310546485,18.665469841627033,37,0.48182133541419747,0
4344.309649665407,20.599750533092593,6,0.6974728319758002,0
1125.7432342120687,20.276738049852206,14,0.052243663695964004,0
4816.480471808651,8.632213469353626,31,0.5342484229228254,0
70.65082870218355,16.493624243056388,10,0.30126339785336254,0
4849.695345271119,7.508020740581281,23,0.28496826573724565,0
225.3679606333748,1.4617330376443851,2,0.3896559147031825,0
4456.804137353375,16.837566374470615,29,0.0006394608605349017,0
